"Find companies","Created At","Updated At","Name","Description","Primary Industry","Size","Type","Location","Country","Domain","LinkedIn URL","Update People Search (Find people Table) - 2025-07-25T09:00:16.081Z","Send table data","Send table data (2)","Send table data (3)","Send table data (4)","Send table data (5)"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:54.694Z","Jazry","Jazry, an Engineering, Innovation, Procurement, and Construction contractor, has proudly served the industry since its establishment in 2015. With a combined experience of over 40 years, Jazry has become a trusted name in the field, known for its unwavering commitment to excellence.
Headquartered in the United States, Jazry has expanded its reach with offices in Saudi Arabia (KSA) and the United Kingdom (UK), strategically positioning itself to meet the global demand for sustainable urban development solutions.","Construction","51-200 employees","Partnership","Frisco, Texas","United States","jazry.com","https://www.linkedin.com/company/jazry","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:54.694Z","Airco Mechanical, Inc.","Airco Mechanical, Inc. is a local Sacramento mechanical contractor with expertise in the areas of HVAC, piping, plumbing, building control systems and now service and preventative maintenance.  Airco Mechanical operates within the healthcare, laboratory, technology, commercial, office, industrial, and education market sectors.  Our company is comprised of 200 highly experienced personnel.  The majority of our employees are skilled union trade personnel signatory to either the local sheet metal or plumber/pipe fitters union.  

Airco Mechanical’s capabilities include an in-house engineering department, a state-of-the-art 110,000-square-foot manufacturing facility, building automation department which provides products and services to maximize the efficiency of a project, and detailing department that is well versed in coordinating all trades on projects during the BIM process. In addition, our company is committed to environmental responsibility with 4 LEED Accredited Professionals who actively participate in the Green Building Movement.

Airco Mechanical has the vast resources needed to maintain high standards while adhering to a project’s budget.  Our team works in collaboration with building owners, general contractors, and architectural design firms to ensure that each project is completed on schedule. We have an outstanding record and reputation for providing value engineering, scheduling, safety and bringing quality turn-key projects on time and within budget.","Construction","51-200 employees","Privately Held","Sacramento, CA","United States","aircomech.com","https://www.linkedin.com/company/airco-mechanical-inc-","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:54.694Z","PANTERA WARDROBES LTD","Pantera Wardrobes is part of the Pantera Group and a sister company of Pantera Carpentry.
Since 2007 Pantera Wardrobes has imported and installed Italian wardrobes.  Our product is supplied by Novamobili, part of the Battistella Group and Pantera Wardrobes is the sole contract supplier for London and the South East.

The story of Battistella and Novamobili began in 1953.  Soon after its creation Novamobili became a benchmark for Italian interior design and a market leader in terms of product innovation, investment in new technologies and revenue levels in Italy.

Pantera Carpentry’s craftsmen have worked with Novamobili’s products for many years and we believe that having a great product is only one part of the equation.  A first-class installation is equally important and this where Pantera Wardrobes excels, by presenting the product as a true design feature of a home.

For more information about our product and services:
Tel: 01634 914108 
Email: info@panterawardrobes.com 
Website: www.panterawardrobes.com","Construction","201-500 employees","Privately Held","Rochester, Kent","United States","panterawardrobes.com","https://www.linkedin.com/company/pantera-wardrobes","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:54.694Z","Gilbert Mechanical Contractors, LLC","Gilbert Mechanical Contractors, LLC, a Legence Company, is an HVAC, Plumbing, Fire Protection, Engineering Services, Commissioning/Energy Services, 24/7 Service, Control Automation, and Electrical Contractor specializing in Design/Build work. 

Since 1978 customers have found us responsive to their needs and easy to do business with. At Gilbert, we have a solid team of professional engineers, experienced project managers, and trained craftsman. We work as your partner, as well as your contractor. We set high standards of professionalism and performance. The result is quality installations and satisfied customers.

We work primarily in the healthcare industry and have 6 registered engineers on staff. Our projects range in size from $5,000 to $5,000,000. Gilbert uses the BIM process and programs to increase communications, coordination, and efficiency within the project team. We currently have three LEED Accredited Professionals (LEED AP) on staff, and we are continuing to expand our portfolio of LEED projects. Our Energy Services have an outstanding track record of recommissioning projects resulting in savings of 5-30 percent of total energy costs, with many measures having simple paybacks of less than one year.

But perhaps the most important key to the successful implementation of these tasks is the experience, knowledge and capabilities of the team pulling them together. That is where the Gilbert Team has proven itself time and time again.","Construction","51-200 employees","Privately Held","Edina, MN","United States","gilbertmech.com","https://www.linkedin.com/company/gilbert-mechanical-contractors","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:54.694Z","Raven Mechanical, LP","Raven Mechanical, founded 1979,  is a full service mechanical contractor specializing in Plumbing and HVAC service and construction. Raven's primary thrust is in commercial construction while maintaining a service fleet available on a 24 hour basis. Our team of estimators and project managers is experienced in all phases of mechanical construction and at the client's request, participates in numerous design/build projects. 

From the use of our CAD department, the FAB Shop and quality trained technicians in the field, Raven Mechanical keeps itself in position for new opportunities. Our contracts have ranged from the very smallest to as large as $10 million in size and have given this firm solid experience in the construction of medical projects, such as hospitals, clinics, professional offices and labs. 

Association Memberships:
• Associated General Contractors
• American Subcontractors Association
• American Society of Plumbing Engineers
• National Association of Plumbing, Heating and Cooling Contractors
• Air Conditioning Contractors Association of Houston
• Air Conditioning Contractors Association of Texas
• Construction Workforce Coalition
• International Facility Managers Association
• BOMA
• TAHFM

Regulated by the Texas Dept. of Licensing and Regulation, P.O. Box 12157, Austin, TX 75711, (800) 803-9202, (512) 463-6599, TACL A19747E, TACL A19753C.
Regulated by the Texas State Board of Plumbing Examiners, P.O. Box 4200, Austin, TX 78765-4200, (512) 458-2145, MPL 10483.","Construction","51-200 employees","Privately Held","Houston, Texas","United States","ravenmechanical.com","https://www.linkedin.com/company/raven-mechanical-lp","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:54.694Z","State Electric Corporation","Founded in 1988, State Electric Corporation is a full-service electrical contractor serving Commercial, Utility-Power, Transportation, Low Voltage Systems, and Electrical Service/Maintenance clients throughout the Northeastern United States. Over the past 36 years, State Electric has grown to become one of the region’s most trusted electrical contractors by consistently providing the proven experience, innovative solutions, quality workmanship, and “customer-first” attitude required to deliver superior project performance that exceeds expectations.

At the core of our powerful performance is our project operations team, which is supported by our highly qualified and responsive estimators, VDC coordinators, safety managers, electrical engineers, procurement agents, and administrators. It’s through their knowledge, talent, and commitment to excellence that State Electric can consistently deliver quality electrical construction solutions on time and on budget. Headquartered in Bedford, Massachusetts, with a satellite office in Braintree, State Electric is a signatory contractor to the IBEW inside and outside Locals.","Construction","201-500 employees","Privately Held","Bedford, MA","United States","stateelectriccorp.com","https://www.linkedin.com/company/state-electric-corporation","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:55.030Z","KRB Machinery Company","KRB Machinery is 100% employee owned.  We design and manufacture rebar cutting, rebar bending and rebar material handling systems that are built to last.","Construction","51-200 employees","Privately Held",,"United States","krbmachinery.com","https://www.linkedin.com/company/krb-machinery-company","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:55.030Z","Denier Electric Co., Inc.","Contractors who have worked with Denier know us as a people-oriented company. Family owned and operated since 1942, we put a great deal of care in the selection and training of each employee. Our partnership with you is a trust that only bright, motivated, experienced individuals can guarantee.

Another area in which people play a significant role in Denier is our strategic partnerships with other contractors and vendors. We support one another to serve our customers with improved service, flexibility in dealing with challenges and obtaining equipment at the best costs.

Denier is organized and staffed to take on any job – or aspects of a job – to help you attain your goals within budget, on time and with the welcome addition of convenience. Whatever size or type of installation you require, we “can do” in Design Build, Design Assist, Plans & Specifications, Integrated Project Delivery (IPD), Guaranteed Maximum Price (GMP), Costs Plus, and Time & Material.","Construction","201-500 employees","Privately Held","Harrison, OH","United States","denier.com","https://www.linkedin.com/company/denier-electric-co-inc","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","Case Engineering, Inc.","The principals at Case Engineering, Inc. stay personally involved in each project.  Staff includes registered professional engineers, mechanical engineers, electrical engineers, plumbing and fire protection engineers, structural engineers, designer/drafters and clerical support.

Case Engineering provides mechanical, electrical, plumbing, structural, and fire protection consulting design and/or design-build services. All projects are the responsibility of the firm’s principals. Senior-level commitment keeps projects focused and contributes to the success of each project and to the success of our clients.

The staff has extensive experience in a number of specialized fields. This experience includes educational facilities, corporate and commercial buildings, health care facilities, retail projects, industrial facilities, municipal, financial,  convenience stores, restaurants, commissioning, LEED design and certification and energy management.

Founded in 1995 as Case Engineering Inc, the company changed its name to AEdifica Case Engineering in 1999. In 2019 it changed its name back to Case Engineering, Inc. And is located in St. Louis, Missouri.","Design Services","51-200 employees","Privately Held","St. Louis, MO","United States","caseengineeringinc.com","https://www.linkedin.com/company/case-engineering-inc","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","John Cannon Homes | Luxury Custom Home Builder","As southwest Florida’s premier luxury homebuilder, John Cannon Homes has constructed 95 model homes and over 2,000 private residences since its founding in 1987.

Along with extensive attention to detail and competitive market pricing, our reputation for first-class customer service and excellence is renowned. An extraordinary body of work and commitment to client satisfaction has allowed John Cannon Homes to set the standard for luxury custom homes in the southwest Florida region.

Since its founding in 1987, John Cannon Homes has established itself as Sarasota Florida's premier designer and builder of luxury custom homes and estates.
Over the next thirty plus years, hard work and determination have enabled John to build over 1,400 luxury custom homes and to become the area's leading custom home builder of waterfront properties, having built more than 375. 
The On-Your-Lot Experts
Renowned for his incomparable waterfront designs, John Cannon Homes has built over 375 homes across Longboat Key, Casey Key, Bird Key, Siesta Key, Holmes Beach, Anna Maria and Punta Gorda Isles.
North of Manatee County, John Cannon Homes continues to built custom luxury homes in Tierra Verde, Mira Bay, Stonelake Ranch and Lake Jovita.

Visit our Homes
John Cannon Models can be found in the following communities;  The Concession, The Lake Club, Rio Vista The Islands,  The Esplanade at Palmer Ranch, Country Club East and Siesta Enclave. Homes are open daily, for additional information visit www.johncannonhomes.com.

Award-Winning
6 ""Best Overall"" at the 2020 Parade of Homes, These homes also garnered an additional 32 awards. 
The readers of the Herald-Tribune in Sarasota, Manatee and Venice have Voted John Cannon Homes the areas Best Builder for 29 Consecutive Years.","Construction","51-200 employees","Self Owned","Sarasota, Florida","United States","johncannonhomes.com","https://www.linkedin.com/company/john-cannon-homes-inc-","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","National Design Build Services","At NDBS, we are not only focused on the needs of our clients but also the needs of our clients’ customers. We engineer the best systems for the project and oversee every aspect from design development through close-out and commissioning. Our clients continually find that their questions and concerns are addressed immediately because we strive to ensure that we are always available.

NDBS has been entrusted with the design and installation of mechanical systems for hundreds of projects across the country. We develop the best possible solutions with a focus on energy efficiency. Our designs are environmentally conscious and limit the cost impact to building owners for the life-cycle of the facility.","Construction","51-200 employees","Privately Held","Maryland Heights, Missouri","United States","nationaldbs.com","https://www.linkedin.com/company/national-design-build-services","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.803Z","USICA-TEK","USICA Tek LLC is one of the leading Steel detailing company based out of Dallas, TX .

USICA Tek is Incorporated with a perception of providing Structural Detailing and Engineering services across USA & Canada. At USICA, we are committed to be the most customer-centric company in the detailing Industry. We strive to improve the support and experience we provide.

We use state-of-the-art Tekla 3-D steel modelling software with BIM capabilities.

NISD, AISC & AWS procedures are followed in our detailing process.

We produce shop drawings quickly and accurately whether your job is 10 tons or 10,000 tons.

We have a licensed professional engineer on site as well as consulting engineers for more extensive design reviews and calculations.","Construction","51-200 employees","Privately Held","Dallas, Texas","United States","usicatek.com","https://www.linkedin.com/company/usicatek","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.803Z","Superior Wall Systems (SWS)","Superior Wall Systems (SWS) builds superior products for its clients. Established in 1976 by our president, Ron Hudson. SWS has created a tangible legacy by focusing on the needs of our clients, developing relationships, and successfully completing projects. SWS was formed with the purpose of focusing on commercial construction, sustainability and technology. With Corporate Headquarters in Fullerton, CA and manufacturing plant in South Gate, CA, SWS performs on projects throughout California. 

Our passion for construction is reflected in every aspect of the projects we accept. This passion is mirrored in the people we recruit and employ—we believe SWS’s foundation is anchored in these people. Our employees bring decades of skilled design and construction experience to every project, and SWS assigns a dedicated group of these professional, detail-oriented employees to these projects. From pre-construction, through design management to construction our team is committed to the successful outcome of the project.

SWS provides metal stud framing, drywall installation and finishing, and related tenant improvement services directly to general contractors, developers and building owners, and indirectly to architects and designers for public and private commercial construction projects.

In addition, SWS offers prefabricated finished wall panels, load-bearing light gauge steel wall panels, floor panels, & roof trusses for projects, such as senior living centers, hotels, apartments, and student housing. 

SWS is pleased to offer the following services:
Interior and Exterior metal stud framing
Gypsum wallboard
Lath and plaster
Acoustical Ceilings
Spray applied fireproofing materials
Exterior Insulation & Finish Systems (EIFS)
Air & Vapor Barriers – ABAA Certified Contractor
Rain Screen Systems
Panelized Finished Exterior Panels
Panelized Load Bearing
In-House BIM / Design Management
Prefabrication","Construction","201-500 employees","Privately Held","Fullerton, California","United States","superiorwallsystems.com","https://www.linkedin.com/company/superiorwallsystems","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.803Z","Century Contractors, LLC.","In 1975, a company set a goal to provide outstanding construction services for a variety of industries while still maintaining the highest level of safety and integrity. That goal has now spanned decades as Century Contractors, Inc. 

A privately held company, Century Contractors, Inc. has performed over $1.5 billion in construction projects for a diversified client base. Clients known regionally and worldwide utilize our construction knowledge and expertise for building successful projects. Our growth stems from a devotion not only to complete projects accident free-free, on-time and within budget, but also continually improve our delivery methods. Our commitment to project success is reflected by more than 75 percent repeat business.","Construction","201-500 employees","Privately Held","Matthews, NC","United States","centurycontractors.com","https://www.linkedin.com/company/centurycontractors","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","Metal Design Systems, Inc","Metal Design Systems is a national provider of Architectural Wall Cladding Systems and Facility Branding Programs. We offer a wide variety of products to choose from such as ACM, MCM, Stainless Steel, Fiber Cement, Zinc, Copper, and Aluminum plate.  MDSI has several engineered, tested attachment systems, as well as  solutions to provide consistent aesthetics according to the design standards.

The Metal Design process can include Exact Site Laser Scanning of your project, expertise in Design Assistance, Project Management, 3D Modeling, CAD, and manufacturing of a wide variety of our exclusive systems as well as the opportunity to discuss and develop Custom solutions to all of your Architectural Wall Cladding issues.","Construction","51-200 employees","Privately Held","Anamosa, Iowa","United States","metaldesignsystems.com","https://www.linkedin.com/company/metal-design-systems-inc","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","CMD Electric","With over 20 years experience in industry, CMD Electric has built trust with clients through quality, reliability and results. Our specialty is in complex electrical work and design build projects.  We deliver satisfaction to our clients by providing the highest quality workmanship on all of our projects.  CMD Electric offers services throughout the state of California.","Construction","201-500 employees","Privately Held","San Diego, California","United States","cmdelectric.com","https://www.linkedin.com/company/cmd-electric","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","D.S. Brown Company","Founded in 1890, The D.S. Brown Company is a worldwide designer, manufacturer and supplier of engineered rubber, steel and concrete products. D.S. Brown has built a strong reputation in the transportation infrastructure construction market, with special emphasis on bridges and concrete pavement.","Construction","201-500 employees","Public Company","North Baltimore, Ohio","United States","dsbrown.com","https://www.linkedin.com/company/d-s-brown-company","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","The Decorators Unlimited","Decorators Unlimited has been providing award-winning luxury interior design around the globe since 1985.

With unparalleled attention to detail and decades of building remarkable relationships, residential clientele and luxury home builders have relied on our interior design expertise and outstanding customer service to take their projects from concept to completion.

Our 55,000 square foot headquarters, located in South Florida, houses our team of over 80 employees, including more than 20 interior designers, CAD, construction, and purchasing departments, three-story warehouse, two-story design library, delivery fleet, and boutique.

Services are available in Portuguese, Spanish, Russian, and more.

Please contact Jason Lynn for all your design needs at 561-215-7615.

Decorators Unlimited Home
Phone: (561) 625-2767
shop@decoratorsunlimited.com

http://www.decoratorsunlimited.com/du-home.html

For over 30 years, Decorators Unlimited has brought luxury to life.  With the launch of our re-imagined boutique “Home,” you can now shop our favorite things.
From a special piece to a fabulous room or rooms, the design associates at Decorators Unlimited Home are available to assist in selecting furniture, accessories, and gifts.  Let us inspire you or bring in a photo or idea, and our talented team will bring that inspiration to life.","Design Services","51-200 employees","Privately Held","Palm Beach Gardens, FL","United States","decoratorsunlimited.com","https://www.linkedin.com/company/the-decorators-unlimited","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:51.398Z","Great Lakes Plumbing Heating Fire Protection Company","Founded in 1946, Great Lakes Plumbing and Heating Company is a Chicago-based full service mechanical contracting firm that specializes in complex plumbing, mechanical piping and fire protection design and installation. With a reputation of excellence for over 75 years, we design, engineer, fabricate and install projects using expertise that few mechanical contractors can provide. Our expertise in retrofitting and rehabbing mechanical systems in existing buildings is unequalled. Great Lakes' professionals treat every contract with unsurpassed individualized attention. That's why our engineers, CAD operators and purchasing staff often can be found on site — ensuring project completion that meets design, budget and schedule requirements.

Great Lakes Plumbing and Heating takes great pride in providing quality service and performance to all our clients. Over the years, we've built an impressive list of successfully completed projects on some of the Chicago area's structural masterworks. We respectfully invite you to review this ""portfolio"" and learn how Great Lakes can help you meet the most demanding of custom heating, plumbing and fire protection projects.","Construction","201-500 employees","Privately Held","Chicago, IL","United States","glph.com","https://www.linkedin.com/company/great-lakes-plumbing-and-heating-company","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:48.688Z","KDC Inc.","KDC Inc. has developed many strong relationships with general contractors, architects and engineers in Southern California. Our skill, experience, purchasing power, and access to technical and financial resources enable us to complete your project in a timely manner with cost competitive performance. Owned by EMCOR, the largest U.S. specialty contractor, KDC Inc. has a nationwide network of sister companies experienced in working together, linking our strengths to meet our customers' needs. 

We provide electrical, transportation, telecommunications and control system integration services. Our electrical division performs specialty electrical contracting work as well as design/build projects. Our transportation division performs all phases of underground network and traffic control technology. Our telecommunications division specializes in the installation of voice-data systems and DC power plants and cabling. KDC Systems, our controls division, provides products and services for environmental monitoring, HVAC, lighting control, process control, security and UL panel fabrication. 

KDC Inc. can handle a variety of projects from small and simple to the most advanced and complex. Our project experience includes arenas, college campuses, communication centers, convention centers, data centers, energy performance contracts, generation and co-generation facilities, high rise office and commercial buildings, hospitals, manufacturing and aerospace complexes, metro stations and tunnels, parking structures, research laboratories, thermal energy storage, toll roads, and waste water treatment facilities. 

We maintain our excellent reputation by consistently meeting the needs of our clients, producing quality work on time and in a cost competitive manner.","Construction","201-500 employees","Public Company","Los Alamitos, CA","United States","kdcinc.com","https://www.linkedin.com/company/kdcinc","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:48.688Z","Westphal & Company, Inc.","Founded in 1931, Westphal & Co. is a full service electrical & technology contractor serving the Midwest and selected domestic markets from our headquarters in Madison, WI. Our primary markets include governmental, commercial, industrial, health care, and energy. We have both PE’s and RCDD’s on staff. The company performs work on everything from residential projects to the largest industrial projects.

Our Globalcom Technologies division is a technology contractor specializing in structured cabling, security/CCTV, and cellular enhancement projects.  In addition to construction, we also provide full design build/design assist services, AutoCAD layout, Information Modeling (BIM), and other engineering services such as arc-flash and thermal imaging studies using SKM software.  

Westphal & Co. Inc., is an Equal Opportunity Employer.","Construction","501-1,000 employees","Privately Held","Madison, WI","United States","westphalec.com","https://www.linkedin.com/company/westphal-&-company-inc-","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:49.018Z","1901 INC.","1901 Inc. (F.K.A. H&H Industries, Inc.) began in 1901 as W.J. Hyland, a small plumbing and pipe fitting business located in Madison, Wisconsin.  In 120 years, the company has expanded to include commercial, industrial, institutional, and residential mechanical contracting and fire protection.

1901 Inc. employs over 350 people.  $100+ million in annual sales volume. 1901 is a union contractor with ongoing labor agreements with the Steamfitters, Plumbers, Sheet Metal workers, Electricians, Sprinkler Fitters, and Operators.  These Unions give us the manpower and training we need to provide the staffing for projects of all sizes.

120 years of service has taught us how to do the job right the first time with materials that stand the test of time.  We combine an old fashioned devotion to good business practices and superior materials with a young-minded approach to conserving energy, cutting costs and improving efficiency.  1901 takes pride in completing high-quality projects on time and under budget.  Our on-site prefabrication and manufacturing facilities are the finest in the market, helping us keep up with the material demands of any size project while controlling quality.  

We use the latest computer estimating, job costing, scheduling and drafting programs to ensure that we utilize every possible cost savings measure.  BIM and 3D drafting of mechanical systems, the ability to send and receive drawings and specs via FTP site, and an in-house person dedicated to producing up-to-date Operating & Maintenance manuals make it possible for 1901 to keep all parties well informed during planning and production phases.  

Our qualified staff, wide breadth of experience and fabrication facilities make 1901 perfectly suited to plan, supervise and supply our projects.  1901inc has both the staff and resources to successfully manage projects of any scale and scope.","Construction","201-500 employees","Privately Held","Madison, Wisconsin","United States","1901inc.com","https://www.linkedin.com/company/1901-inc","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:48.688Z","Gulf Mechanical Contractors, LLC","Gulf Mechanical Contractors is a full-service mechanical contractor specializing in mechanical, plumbing, med-gas, process piping, and pre-fabrication services. Our CAD department also provides design-build services using Navisworks to coordinate with other trades and BIM drawings for all projects.

Our staff has extensive experience working in a wide variety of industries including government, hospitality, institutional, commercial, data systems, healthcare, and assisted living facilities.

Our team has extensive experience providing mechanical/plumbing contracting services throughout the state of Florida. Our goal is to establish long-term relationships with our clients by providing unparalleled quality, integrity, and value.

We look forward to partnering with you on future projects.","Construction","51-200 employees","Privately Held","Leesburg, Florida","United States","gulfmc.net","https://www.linkedin.com/company/gulf-mechanical-contractors-llc","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:48.688Z","Alure Home Solutions","Nationally acclaimed full service remodeler serving NY since 1946. We are fully licensed and insured with a stellar record with both the Better Business Bureau and The Department of Consumer Affairs. 

What you can expect when you work with Alure:

* We guarantee all of our work for a minimum of 3 years and honor and service all manufacturer warranties.
* Our exclusive advanced Design Imaging Technology shows you the vision before the work begins, avoiding any costly mistakes, whether it be an exterior or interior home improvement. 
* We specialize in kitchens, bathrooms, siding, windows and roofing, so rest assured your designer will have the knowledge and expertise needed to help you design your dream space. 
* We pride ourselves on exceeding customers’ expectations and creating raving fans. 
* We are an 8 time builder for Extreme Makeover: Home Edition. 

""We go to extremes to build your dreams!""","Construction","51-200 employees","Privately Held","East Meadow, NY","United States","alure.com","https://www.linkedin.com/company/alure-home-improvements","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:48.688Z","Williams Plumbing / Williams Civil Construction","For over forty years and counting, Williamshas provided the Northwest with first-class plumbing, civil construction, HVAC, engineering, fabrication, and service. Our team is over 350-strong, bringing together the region’s best plumbers, technicians, engineers, and project leaders. Since day one, we’ve put our people first: we aim to provide the best pay, best benefits, and best workplace in the industry. 

Our values of teamwork, individual responsibility, and commitment to success form the foundation of our culture. Located in beautiful Bozeman, Montana, outdoor adventures surround us. There’s no better place to live than Big Sky Country. Together, we build and play in Montana. 

Our Vision: To be our industry’s employer of choice.

Our Mission: To transform the construction industry for the better. 

Our Core Values: Teamwork, Individual Responsibility, Commitment to Success

Visit our website to learn more! 
www.willplumb.com","Construction","201-500 employees","Privately Held","Belgrade, MT","United States","willplumb.com","https://www.linkedin.com/company/williams-companies","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:48.688Z","Lloyd Construction Company, Inc.","A family-owned business since 1969, Lloyd Construction is part of the built environment of Southern Arizona. We live where we build and are committed to our projects..

Lloyd Construction has both large and small project divisions to execute any size and scope of project. To date, we have performed over 1.2 billion in construction volume in Southern Arizona, earning us a reputation for providing quality workmanship and for exceeding customer expectations. Because of this, we have enjoyed long-lasting partnerships with many of Arizona’s top private and public organizations. We provide the same passion, integrity, and excellence for every client.

Lloyd Construction services several market segments including public/private projects, healthcare/labs, mixed-use, K-12/higher education, office/retail, worship, manufacturing, industrial, and more.","Construction","51-200 employees","Privately Held","Tucson, AZ","United States","lloydconstruction.com","https://www.linkedin.com/company/lloyd-construction-company-inc-","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:48.688Z","Roll-Kraft","Roll-Kraft is the leading manufacturer of ""tooling"" for companies that produce metal tube, pipe and roll formed shapes. The custom-designed ""tooling"" is used to produce shapes for a variety of industries, including construction, agriculture, lighting, roof and siding, furniture, racking, automotive, highway, oil and gas, HVAC, appliances, to name a few. 
Visit at http://www.roll-kraft.com.","Design Services","51-200 employees","Privately Held","Mentor, OH","United States","roll-kraft.com","https://www.linkedin.com/company/roll-kraft","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:49.018Z","LTC - Virtual Design and Construction","LTC is a leading virtual design & construction (VDC) firm, providing world class preconstruction through project turnover services to architects, engineers, contractors, and fabrication shops across North America.  From its founding as a steel detailing company, to its evolution as a building information modeling (BIM) solutions provider, to its most recent expansion into project visualization and simulation, LTC has always put clients first.  Never striving to be the largest firm in the marketplace, but with a continuous focus on providing the best product and service, the firm has grown steadily to over 200 employees since its founding in 1985.  With continuous investment into software customization and development, LTC’s clients receive service and products that are specific to their individual needs, and efficiently produced in a timely manner.","Construction","201-500 employees","Privately Held","Onalaska, Wisconsin","United States","ltcvdc.com","https://www.linkedin.com/company/ltc-inc.","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:49.018Z","Normandy Remodeling","Normandy Remodeling is a design build remodeling firm that specializes in creating award winning additions, kitchens & major renovations for Chicago area homeowners. Our passionate designers and skilled craftsman make the daunting challenge of major home renovations as easy and stress-free as possible.  Our convenient showroom takes the leg work out of making product selections and allows you to easily compare all the components of your project at a single location.

Winner of a 2016 BBB Torch Award for Marketplace Ethics & numerous design customer service awards. Search our online reviews or find a ""project near you"" on our website to see what your neighbors think about working with Normandy Remodeling.","Construction","51-200 employees","Privately Held","Hinsdale, IL","United States","normandyremodeling.com","https://www.linkedin.com/company/normandy-remodeling","People Search Updated",,,,,"✅ Sent"
,"2025-07-25T13:00:41.392Z","2025-07-28T11:48:49.018Z","CCI Mechanical, Inc.","CCI Mechanical, Inc. is a leader in the design, installation, and maintenance of mechanical systems for commercial and industrial facilities throughout the Western United States. We provide Engineering, Preconstruction, Construction, and Maintenance Services in: 
•HVAC
•Plumbing
•Industrial Piping
•Specialty Metal
•Controls & Automation
•Commissioning
•Energy Services
•Sustainability Services

We employ in-house estimators, engineers, BIM modeling specialists, commissioning agents, controls/automation specialists, project managers, plumbers, pipe fitters, sheet metal workers, and service technicians. In addition, we have an in-house pipe fabrication shop and a sheet metal shop.","Construction","201-500 employees","Privately Held","Salt Lake City, Utah","United States","ccimechanical.com","https://www.linkedin.com/company/cci-mechanical","People Search Updated",,,,,"✅ Sent"
